,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,128,8,1,2.7708148429846418,1.23946,0.8354121631988408,0.9257318567385059,1.0401227,0.8931755757320908
1,128,8,1,2.7934143137820397,1.4481643,0.8130248735908394,0.9251229855034253,0.9747633,0.8596072774261213
2,128,8,1,2.891685167705997,1.3103639,0.797143583348841,0.9196265939738691,0.96197397,0.8494424943355865
3,128,8,1,2.8941851163130172,1.2633076,0.8248794100368777,0.9186672447003837,0.9943817,0.9023949984419891
4,128,8,1,2.614112619123634,1.2148576,0.8576184772049429,0.9343710632180965,1.0449351,0.9049425749960125
5,128,8,1,2.8044688530068136,1.2970839,0.8441404100121394,0.9247613482347065,1.0227517,0.9165612999361177
6,128,8,1,2.7311463395269353,1.2245274,0.8488287898607325,0.9281353768720256,1.0018806,0.9182905177737501
7,128,8,1,2.8287627623333784,1.2424842,0.8413412239411442,0.9236490320857217,1.0397457,0.9094034602565128
8,128,8,1,2.889057456095178,1.3226523,0.8079259714722543,0.9186976871790928,0.9996502,0.8726675391177594
9,128,8,1,2.67157623226801,1.2530621,0.848984498203765,0.9313528461329309,1.0489957,0.8968904102775848
10,128,8,1,2.583815888486109,1.151378,0.8515463480314418,0.9357451596730563,0.9733095,0.8921520330966244
11,128,8,1,2.80740267522915,1.2471017,0.8345745924217669,0.9235762409439582,0.9826334,0.9039512673288236
12,128,8,1,2.675975486221136,1.2111539,0.8561545937215382,0.9311830019886096,0.99880356,0.9229781854459356
13,128,8,1,2.6517135478186664,1.2168105,0.8485007624862186,0.9320123996329295,1.0272909,0.9001782403178294
14,128,8,1,2.623729034819857,1.1815598,0.8408797080320441,0.9341547392421043,0.9697859,0.8765151768243286
15,128,8,1,2.6900371729044315,1.2818426,0.8564293018257408,0.9309738737728207,1.0373764,0.916466503429589
16,128,8,1,2.660521449985649,1.1608071,0.847966621914499,0.9313849862533509,1.0009525,0.9045462745184761
17,128,8,1,2.6005644845740195,1.1733289,0.8534358359393912,0.9347842224979586,1.0321767,0.8987007365030034
18,128,8,1,2.6449634193241667,1.1470027,0.8444315273904288,0.9323314027257595,0.9960129,0.8932873140890751
19,128,8,1,2.651813886748769,1.2401131,0.850140580352324,0.9322071035656087,1.0401268,0.8993273296010478
