,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,64,8,1,0.09025744374484751,0.035234485,0.2635668653843719,0.5523228401324879,2.2135935,-0.6311013540378636
1,64,8,1,0.10107558244900168,0.051989622,0.21941546062893114,0.5508094050065732,2.8438485,-1.2286674124572352
2,64,8,1,0.10101459882499683,0.049014278,0.28029693876319706,0.5838019530040933,2.4053402,-0.9308697320986055
3,64,8,1,0.10350086898715337,0.050072942,0.27467476518274814,0.5830546329200375,2.4755182,-1.012536407108275
4,64,8,1,0.08322389750796041,0.055833906,0.3023232912551794,0.5816813329145077,2.0635147,-0.44765583671031584
5,64,8,1,0.07175812171927555,0.054724418,0.1865436726931451,0.47826115998210494,1.4169637,0.16081573298939777
6,64,8,1,0.08101890532493343,0.059637003,0.18712168630655834,0.49140144565622323,2.1173742,-0.41487360324953815
7,64,8,1,0.05625187097524036,0.032347623,0.43301183801546717,0.7067780195023166,2.1269395,-0.23655091383352111
8,64,8,1,0.08955643156606806,0.048866477,0.3166338176367266,0.5941956141377321,2.000612,-0.5085633000214245
9,64,8,1,0.0838179575174799,0.057127204,0.2625327328983813,0.5498668036953793,2.1379101,-0.48999792818603694
10,64,8,1,0.08156801455863093,0.056852266,0.26120992054405245,0.5489350622570729,2.1110628,-0.44083612923879545
11,64,8,1,0.0786844665750884,0.055174213,0.175104565065611,0.48389782273710447,2.0557575,-0.33915974397811843
12,64,8,1,0.09282280461748327,0.049278475,0.2738170655813825,0.5580455148756707,2.1425683,-0.6230729991949897
13,64,8,1,0.103943825323683,0.056425173,0.23397166687138282,0.5479257566458395,2.636338,-1.1088631266238567
14,64,8,1,0.09556959529306049,0.0495865,0.30650056393648273,0.5929699142717045,2.1101055,-0.6671422763601051
15,64,8,1,0.0635922588002502,0.031660337,0.36612582914313185,0.6502317281020389,2.1111188,-0.2732338323033441
16,64,8,1,0.07112664834410347,0.05275975,0.21902656750370375,0.5801143353511677,2.574163,-0.7118823100956622
17,64,8,1,0.08700674184058418,0.049756445,0.28307479094422483,0.5882390561875657,2.4392884,-0.771832583296491
18,64,8,1,0.07856607204307947,0.05055338,0.32243895529675604,0.628712551495319,2.4457104,-0.6978603262503664
19,64,8,1,0.09181028633357434,0.048877068,0.3246474986218867,0.6112633192813355,2.1253927,-0.6330121349706392
