,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,16,8,1,0.10915837378419359,0.0616589,-0.6142486127846525,0.6185943141803723,1.4815156,0.29547398095667854
1,16,8,1,0.1093604427255001,0.05907572,-0.7892312146856348,0.6031311149262696,1.4283706,0.3050795975490511
2,16,8,1,0.10653665106038027,0.057127997,-0.6518197530641576,0.628812204378754,1.4157329,0.3321117825237385
3,16,8,1,0.1067162530266233,0.057436667,-0.6506251213749918,0.6256928231888698,1.4091338,0.3351649481623491
4,16,8,1,0.10888940440060484,0.057887338,-0.7193102515584202,0.6050854257647043,1.4134873,0.32063022430791066
5,16,8,1,0.1126138040323451,0.060652606,-0.9408239735521666,0.558967366337992,1.3809589,0.3022206911752279
6,16,8,1,0.10859215670041127,0.059866,-0.6811485360985174,0.6179366900310356,1.457871,0.30264744478765027
7,16,8,1,0.11012630343044702,0.05988352,-0.9591815634635661,0.5960422484844473,1.4344141,0.28442775734683867
8,16,8,1,0.10866527106062597,0.058027174,-0.7721410389387164,0.6074340263187641,1.4156725,0.3147692149761533
9,16,8,1,0.1089846380292118,0.060896724,-0.6421529353262658,0.6174111827694383,1.4706421,0.2989144879912842
10,16,8,1,0.10657115374662983,0.056187015,-0.6398988932136382,0.6246279608950169,1.3967905,0.34275224423502904
11,16,8,1,0.10872220325385878,0.060039323,-0.7562182100679957,0.6151415077466345,1.4527433,0.2975909966734065
12,16,8,1,0.10851471051928659,0.05985759,-0.8576572440228751,0.6159684336093325,1.4472463,0.29149607177980574
13,16,8,1,0.10928655778154105,0.060500838,-0.8930526851380445,0.6087922117411275,1.4509221,0.284483185083921
14,16,8,1,0.11051228726908809,0.06157527,-0.908240849889073,0.5993252292220816,1.4650391,0.27269061889514135
15,16,8,1,0.10805141472536821,0.058097683,-0.7779203445884262,0.6095875379290339,1.3965169,0.3249197265855812
16,16,8,1,0.11302759282895637,0.059753634,-0.968625592955191,0.5632128666852373,1.4234096,0.279621132402046
17,16,8,1,0.10928101844506716,0.05864436,-0.8670795472408706,0.5992598813671087,1.4082366,0.30748991210737153
18,16,8,1,0.1061973790335536,0.059219558,-0.41651004519639256,0.6404421413160553,1.4483912,0.3422951106695382
19,16,8,1,0.11365008735285212,0.06358603,-1.3314677229230352,0.5626829674133771,1.4595786,0.2321677473664504
