,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,128,8,1,2.3167022464499087,1.084224,0.6027429733121408,0.8217402331519389,1.0014219,0.8031778698031102
1,128,8,1,2.2967062129070324,1.4019552,0.5747940744745607,0.8250542310374359,0.8770769,0.7539722633560031
2,128,8,1,2.2748293466804395,1.132974,0.6508999298076408,0.833784790996138,1.0514226,0.8214903037491351
3,128,8,1,2.257455764624379,1.3741455,0.6079207393208657,0.8309809480260378,0.9153825,0.7856947439642494
4,128,8,1,2.3086045937840187,1.0659869,0.6181451895818462,0.8246461139063388,1.0046892,0.8117216274335677
5,128,8,1,2.3171550190270285,1.0796156,0.6073427798795756,0.8222627881689107,1.0061878,0.805844017553464
6,128,8,1,2.27573815831076,1.0848635,0.6289637668567789,0.8297665900778153,1.0211495,0.8153368612234078
7,128,8,1,2.4544207801366897,1.2080787,0.6435976404912985,0.8185743054134532,1.0710093,0.8035493368486857
8,128,8,1,2.1382478755287866,1.0610089,0.7078659403085734,0.8561037007071542,1.0232943,0.8536069608254003
9,128,8,1,2.0748314248974404,1.1894919,0.6913376999855478,0.8595571153194567,0.94035274,0.832648106913457
10,128,8,1,2.444602595135768,1.1940223,0.6394202630032233,0.8178489241660154,1.062993,0.8066678848419182
11,128,8,1,2.0943069855868623,1.0641744,0.6935984353603734,0.8571539158209744,1.0000559,0.8463737488490353
12,128,8,1,2.293414772753776,1.0959115,0.6245865063074534,0.8272618259170957,0.97962445,0.8137431702657094
13,128,8,1,2.461069545533584,1.220191,0.6349298741634852,0.8153796953615835,1.0586929,0.8056391439161865
14,128,8,1,2.3587361664560955,1.1204807,0.6524800898111444,0.8271546831960689,1.0516819,0.8195794163671315
15,128,8,1,2.4333000189534313,1.17982,0.6357790293694323,0.8176910546177198,1.0631917,0.806974009742289
16,128,8,1,2.255028086823595,1.1416674,0.6590260065868002,0.836926778311878,1.0441262,0.8270563156002992
17,128,8,1,2.448379786626112,1.1916845,0.6434387735177584,0.8191703551798071,1.0796485,0.8011347200861567
18,128,8,1,2.3828830395872944,1.1617403,0.6518660654534204,0.8252471674464047,1.0519052,0.8175644341117664
19,128,8,1,2.236493899935124,1.1073277,0.6712360128714554,0.8410424050317951,1.0521606,0.8304824744711798
