,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,128,8,1,3.705298836,2.1495526,-1.483507801,0.437895613,0.84597605,0.282296249
1,128,8,1,3.979972292,2.4567363,-3.619050433,0.264023828,1.000423,0.085830908
2,128,8,1,3.965372165,2.3909562,-3.367039604,0.276851574,0.9677231,0.102276787
3,128,8,1,3.505944789,2.0749598,-0.977637218,0.511767734,0.93136305,0.375216076
4,128,8,1,3.123519547,1.725826,-0.248115718,0.643572938,0.8624056,0.508676474
5,128,8,1,3.77696,2.23698,-2.27788,0.382334,0.995886,0.215071
6,128,8,1,3.49018,2.04208,-0.850543,0.526565,0.846798,0.382398
7,128,8,1,3.8342,2.25424,-2.59555,0.353051,0.944073,0.180331
8,128,8,1,3.64492,2.15343,-1.22403,0.471244,0.804981,0.311288
9,128,8,1,3.50891,2.03823,-1.02101,0.515047,0.858332,0.361825
10,128,8,1,3.80982,2.25451,-2.52099,0.366028,0.925449,0.190299
11,128,8,1,3.2037,1.78797,-0.337803,0.624448,0.822205,0.478376
12,128,8,1,3.962730228,2.4104927,-3.42897717,0.276278364,1.0001888,0.100259974
13,128,8,1,3.973981518,2.4620202,-3.667855109,0.266134323,0.9786493,0.085443504
14,128,8,1,3.167138382427782,1.7807193,-0.3078422732521317,0.6276760120417744,0.90773916,0.5033664234701244
15,128,8,1,3.9811498416776088,2.4004388,-3.590829378625209,0.2658250449368566,0.9380537,0.0860931189084421
16,128,8,1,3.963901712286515,2.4728498,-3.5207862838191337,0.2740113144839718,1.0218331,0.0954284239422943
17,128,8,1,3.260260597531792,1.8662655,-0.425818311040123,0.6015945870851149,0.8812616,0.4722518597038421
18,128,8,1,3.4873221895563327,2.0512986,-0.9560436729737408,0.5232016091605861,0.86170167,0.3725775573068872
19,128,8,1,3.730739979096101,2.1888268,-2.0297858273627627,0.4073371411256628,0.9440337,0.2413982984167048
