,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,256,8,2,3.040740112,0.94569004,-1.404658058,0.603516459,1.0202495,0.374961531
1,256,8,2,3.167387094,1.028381,-1.276063056,0.549578773,0.9872346,0.365848375
2,256,8,2,3.023311011,1.022277,-1.437080238,0.612367376,1.0502084,0.373852102
3,256,8,2,2.91674207,0.94361615,-1.044965742,0.648280241,1.0104127,0.419266163
4,256,8,2,2.90434,1.00414,-1.12315,0.655964,0.969795,0.413338
5,256,8,2,2.871859286226903,1.0549192,-1.0709154338142528,0.6681570708425724,0.97338367,0.421099907883098
6,256,8,2,2.823039841633258,1.0007195,-0.971688151740972,0.685315378338357,0.97745925,0.4341898856271482
7,256,8,2,3.110803323991512,1.0481628,-1.4779882979583725,0.5751145790956433,1.0671576,0.3563951795090774
8,256,8,2,3.0904670019235003,1.0306401,-1.657689996133581,0.5861022110983204,1.0498595,0.3490343893452274
9,256,8,2,3.1513099913464653,1.0335708,-1.5403473866215929,0.557137105310546,1.0185426,0.3477684275094874
10,256,8,2,2.849102307202952,0.9262313,-0.9260506051582962,0.6726917619725522,1.0188295,0.436354114046526
11,256,8,2,2.98989,1.0486,-1.2923,0.623735,1.04188,0.389372
12,256,8,2,2.894369967725412,0.926967,-1.0497129395387872,0.6579879355301769,0.967827,0.4204734412556427
13,256,8,2,2.9881483260367108,0.981756,-1.3062990902616742,0.6244913467175313,1.0216933,0.3894051849429497
14,256,8,2,2.93246385374825,0.9006286,-1.0542414314815716,0.6420475732877565,1.0159991,0.4166686445525677
15,256,8,2,3.155016969855808,1.0321194,-1.7419478613313997,0.5573676212181197,0.969598,0.3334614349248987
16,256,8,2,3.1490564234921865,1.033445,-1.8534668379185004,0.5615895929134737,0.95732296,0.3274211925299027
17,256,8,2,3.029123563254296,1.0046529,-1.385802229456651,0.6087047851478444,0.9526834,0.3768143233162668
18,256,8,2,3.033676277588324,1.0162619,-1.2259956130150655,0.6034926899733761,1.010258,0.3898335052469749
19,256,8,2,3.1182009165826305,0.999289,-1.5671940783651142,0.5720324005602911,1.033472,0.3510695651427996
