,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,64,8,8,2.665325324,0.89031905,-0.493762153,0.727200299,1.0004585,0.49517576
1,64,8,8,3.050359836,0.98395187,-1.247216244,0.596913533,0.982396,0.385670853
2,64,8,8,2.676637654,0.8646665,-0.515045019,0.725265357,0.92406607,0.487105744
3,64,8,8,2.825037161,0.9101023,-0.863281028,0.681566005,1.074045,0.440461581
4,64,8,8,2.822033217,0.9077464,-0.894696049,0.682719118,0.9841163,0.441612801
5,64,8,8,2.930891842,0.9370023,-0.96974875,0.64111462,0.9535362,0.423199049
6,64,8,8,2.648323619,0.9033309,-0.516958032,0.735739385,1.0586622,0.489498876
7,64,8,8,2.790644093,0.9125249,-0.868236626,0.694695822,1.0159771,0.446460173
8,64,8,8,2.746020385,0.9452765,-0.772921594,0.710315033,1.0772961,0.454257233
9,64,8,8,3.058855029,0.9784688,-1.169293506,0.593275513,0.9404163,0.388897047
10,64,8,8,2.658347256,0.8937926,-0.400338225,0.725328959,1.0251114,0.507977775
11,64,8,8,2.632722485,0.8889455,-0.523207301,0.741595746,0.9715755,0.49124472
12,64,8,8,2.727342292,0.92281115,-0.636537686,0.711338945,1.0723615,0.470760142
13,64,8,8,2.810691676,0.9319892,-1.003000087,0.692006866,0.96848345,0.432045347
14,64,8,8,2.853574613,0.91176236,-0.918477369,0.670609033,1.0199114,0.436661853
15,64,8,8,2.654605401,0.915208,-0.58225243,0.736489276,1.0387257,0.482813961
16,64,8,8,2.648312096,0.90864104,-0.515700628,0.734938696,1.0143093,0.492459514
17,64,8,8,2.945652626,1.0134726,-1.004217226,0.638802954,1.1196022,0.409816421
18,64,8,8,2.820304807,0.94654703,-0.87690493,0.6837123,1.0650681,0.440437039
19,64,8,8,2.847418797,0.9466789,-0.802623978,0.669387375,1.0200088,0.448799489
