,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,32,8,16,1.151842584,0.52801377,0.286552708,0.578172976,1.2016119,0.439161253
1,32,8,16,1.09016124,0.52100515,0.300383025,0.596456973,1.1999916,0.483998949
2,32,8,16,1.174517995,0.5145375,0.270989587,0.558587101,1.0727022,0.449262885
3,32,8,16,1.136728084,0.5506169,0.282130822,0.577915105,1.1924435,0.453671025
4,32,8,16,1.03073,0.52475,0.306859,0.606741,1.12666,0.545628
5,32,8,16,1.07123,0.528486,0.301604,0.604819,1.23835,0.48385
6,32,8,16,1.11092,0.528175,0.281457,0.600826,1.34339,0.413308
7,32,8,16,1.1598,0.500166,0.267929,0.558552,0.979137,0.464769
8,32,8,16,1.08819,0.529924,0.298007,0.586724,0.988506,0.518175
9,32,8,16,1.1267,0.521747,0.284717,0.585575,1.23942,0.445734
10,32,8,16,1.16158,0.536541,0.245016,0.563584,1.27693,0.410254
11,32,8,16,1.09149,0.495566,0.290454,0.601851,1.29203,0.448997
12,32,8,16,1.17742,0.509581,0.274839,0.560253,1.07677,0.446058
13,32,8,16,1.12356,0.540619,0.273937,0.569836,1.08386,0.487095
14,32,8,16,1.06711,0.536529,0.274622,0.608223,1.34223,0.441448
15,32,8,16,1.13246,0.500401,0.274765,0.570801,1.13206,0.47227
16,32,8,16,1.15839,0.545092,0.253749,0.551635,0.993294,0.467101
17,32,8,16,1.19027,0.548777,0.256471,0.547199,1.01599,0.441939
18,32,8,16,1.04217,0.49707,0.318615,0.618953,1.24022,0.501897
19,32,8,16,1.08017,0.558683,0.290983,0.585323,1.03313,0.523635
