,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,32,8,4,3.136099976,1.0504489,-1.416988299,0.56294876,1.0317694,0.358937295
1,32,8,4,2.79322116,0.9672985,-0.818636143,0.691556334,1.0066051,0.451378989
2,32,8,4,3.084166973,1.0163727,-1.317197676,0.583720276,1.0219983,0.375076788
3,32,8,4,2.81075275,0.96121025,-0.901966522,0.687635847,1.0074096,0.441927469
4,32,8,4,2.81542,0.972833,-0.995883,0.689481,0.984988,0.432866
5,32,8,4,3.05792,1.02279,-1.61485,0.599789,0.975038,0.358142
6,32,8,4,3.03537,0.99392,-1.33614,0.604641,1.02073,0.38075
7,32,8,4,2.78559,0.966395,-0.844176,0.695953,1.03094,0.448618
8,32,8,4,3.19191,1.01468,-1.48259,0.540281,0.946418,0.343466
9,32,8,4,2.72557,0.964864,-0.616419,0.709948,1.00992,0.477468
10,32,8,4,2.94332,0.981904,-1.14436,0.639755,1.012,0.407841
11,32,8,4,2.84686,0.967034,-0.942593,0.674104,1.00112,0.435256
12,32,8,4,3.08415,0.986726,-1.39781,0.584546,0.994093,0.369195
13,32,8,4,2.99182,1.04988,-1.50403,0.627561,1.00799,0.375449
14,32,8,4,3.05564,1.01723,-1.41274,0.597051,0.999873,0.372442
15,32,8,4,2.8725,0.97268,-1.02244,0.666585,1.04555,0.424217
16,32,8,4,2.87342,0.984713,-1.11058,0.669328,0.948736,0.416279
17,32,8,4,3.16503,1.01403,-1.54883,0.551454,0.967399,0.344367
18,32,8,4,2.83629,0.951569,-0.932249,0.678175,0.98604,0.43696
19,32,8,4,2.99468,1.01186,-1.19467,0.619231,1.01001,0.397525
