,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,2,8,16,1.6083062336010636,0.8908814,-0.10087929500182535,0.5634692431615573,1.270979,0.46208374130208474
1,2,8,16,1.6252162496022464,0.9404695,-0.10674583463423626,0.5637825610283549,1.3541517,0.41774560185775356
2,2,8,16,1.6451369957273143,0.9776757,-0.169697240083708,0.5616307571133803,1.465073,0.33976161657792625
3,2,8,16,1.6456761667400932,0.94174093,-0.11081584062071514,0.5603971829354891,1.4012672,0.38772317302308923
4,2,8,16,1.6708939427951308,1.0185381,-0.15180917736990107,0.5642975841491302,1.5397241,0.2911438644402695
5,2,8,16,1.651552917394925,0.94393843,-0.07995085011106329,0.5628819322536815,1.4056212,0.3900247329942229
6,2,8,16,1.6532899568748658,0.976341,-0.1306762403092967,0.5639051156555361,1.4715478,0.341055451509242
7,2,8,16,1.6136385542772884,0.9186795,-0.14322488354462348,0.5610663285890459,1.3249673,0.4273435094586705
8,2,8,16,1.6240676259115367,0.92496806,-0.12028951630904805,0.5629858348573655,1.3582948,0.41310049757432543
9,2,8,16,1.5881314441080274,0.8456696,-0.13721766828417725,0.5594260899508741,1.1460271,0.5010159749569114
10,2,8,16,1.6305208323065274,0.8989091,-0.07572622718886257,0.5607394090162886,1.3019913,0.4494346408509393
11,2,8,16,1.683875111304996,1.0255013,-0.13892152018929416,0.5630929597597178,1.5548434,0.28107525074997997
12,2,8,16,1.6334582790281365,0.9286044,-0.11395574149321375,0.5621247333084811,1.377638,0.40234675126894326
13,2,8,16,1.6213422102282562,0.8948174,-0.08121231291628073,0.5625230194502614,1.290516,0.45525612429730566
14,2,8,16,1.6856643441332422,1.0204674,-0.11352801483830799,0.5643769260715757,1.5457873,0.2907830293529081
15,2,8,16,1.6194646163754294,0.9159613,-0.10430108944147287,0.5656454576307639,1.3469036,0.4229802405827595
16,2,8,16,1.6780140902276606,1.0239741,-0.1653840880628652,0.5599008151155305,1.5414193,0.2868642061435951
17,2,8,16,1.641388415784874,0.9441866,-0.07268504003032161,0.5655678076309335,1.3863403,0.4041053680814912
18,2,8,16,1.644897710060568,0.9259014,-0.08824772681243709,0.5615381591579561,1.3819993,0.4029735887866668
19,2,8,16,1.7032470659381607,1.0725758,-0.1611815348862382,0.5642634010649475,1.6240426,0.22734145062492583
