,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,64,8,8,0.03688755212478856,0.010666498,-0.0436747815721259,0.7027637406800272,1.8330702,0.0670328764647744
1,64,8,8,0.04510196577638863,0.015218931,-1.4913666561692431,0.4981539043858641,2.0647936,-0.25790048848554914
2,64,8,8,0.04194176635337121,0.012496738,-0.6948495755898032,0.5802774796696739,1.3488472,0.33920331167329687
3,64,8,8,0.04287815432311899,0.013801098,-0.9078030500196135,0.5549340262248659,1.4461341,0.25605188282132463
4,64,8,8,0.042124756596301376,0.014109292,-1.1525934428603164,0.5858824150474563,2.0413823,-0.20427858744235272
5,64,8,8,0.039990993755708734,0.013968176,-0.09120576562518767,0.6366261597301939,0.94229674,0.5526895567553056
6,64,8,8,0.04214781792311691,0.015641717,-0.2848175029492732,0.5933542913365852,1.7803317,0.07785703494632579
7,64,8,8,0.040780085096219165,0.012510956,-1.261049401097496,0.6233701052986197,1.8467419,-0.039914726241302656
8,64,8,8,0.04058263063956596,0.01024868,-0.5473257087502297,0.613164067529981,1.1145977,0.45621215469422527
9,64,8,8,0.04101154187859472,0.011957581,-0.4973610675330613,0.6039253470787477,0.84845954,0.45188867480978456
0,64,8,8,0.04172748204171368,0.012384134,-0.7283844867580569,0.5858540821769106,1.4277768,0.29267392511681445
1,64,8,8,0.04194422966317327,0.014744051,-0.2381417247843267,0.6056405990750046,2.105418,-0.20338775955602117
2,64,8,8,0.03993938995905527,0.01165705,-0.08139547330124275,0.6407588120150686,1.5355002,0.30767647198447834
3,64,8,8,0.04052776026224486,0.014414706,0.0689438324499716,0.6511750324924402,2.15436,-0.2195662922282089
4,64,8,8,0.04243008459286769,0.014170597,-0.3238304257513125,0.5801710928144578,0.82789665,0.46588835232467696
5,64,8,8,0.041639023914653524,0.013325791,-0.3271553067649029,0.6033243422041752,1.8943944,-0.022223262222023088
6,64,8,8,0.039715227823472365,0.017160313,-0.16465793071996604,0.6839183530780408,3.122419,-1.1644421804099285
7,64,8,8,0.04409081425210831,0.012719955,-1.52782912882873,0.514474725492293,1.3134776,0.261413172570229
8,64,8,8,0.040099315258272455,0.012762888,-0.0005402099518052594,0.6444654035803594,1.6806308,0.20142157724924237
9,64,8,8,0.03834709773667733,0.012673128,-0.2210186219955479,0.6730516727122876,1.8643558,0.02068503444908476
