,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,256,8,3,0.079945874,0.05855063,-0.050756908,0.29309761,2.9260004,-1.178886755
1,256,8,3,0.073528803,0.050070204,-0.738258723,0.219570913,4.862398,-2.947742726
2,256,8,3,0.096173077,0.066453114,-0.602784612,0.188525148,6.4570756,-4.559898618
3,256,8,3,0.08269454,0.057003528,-0.525608786,0.194348127,5.039248,-3.147654782
4,256,8,3,0.0856611,0.0562268,-0.221427,0.193875,3.67378,-1.88473
5,256,8,3,0.069664839932847,0.051923644,-1.0363937343247174,0.2210347057309601,4.9221735,-2.999686858867666
6,256,8,3,0.0889089507177145,0.05974531,-0.0514540843489719,0.2748182081053811,3.346061,-1.6248970445064272
7,256,8,3,0.0817120136133957,0.053987812,-0.1610746308369943,0.1974706716909195,2.647099,-0.9563325364854878
8,256,8,3,0.0889488515706839,0.058590632,-0.2568382752283102,0.1659885056189494,3.9062204,-2.118494531479578
9,256,8,3,0.086506447620144,0.059895374,-0.2918137061204999,0.1647388796665454,3.9374943,-2.131343736446284
10,256,8,3,0.0872830743940452,0.060543984,-0.2079493593660843,0.1915931152881745,3.6701615,-1.8929422256696284
11,256,8,3,0.0871518,0.059928,-0.303211,0.177324,4.23071,-2.40591
12,256,8,3,0.0856010613774515,0.058458377,-0.3199454830065702,0.1632464221046382,4.031912,-2.212999937362408
13,256,8,3,0.0857018306272784,0.061792634,-0.1180722013850841,0.2410740591300577,3.3527622,-1.598892303283487
14,256,8,3,0.0851229651828639,0.0556957,-0.1850775510602047,0.1774011392656121,2.965901,-1.2553126157361447
15,256,8,3,0.0915828858634854,0.05933485,-0.2970913156102253,0.1359605011650166,4.0926695,-2.3062749489531265
16,256,8,3,0.0798195408812466,0.05474703,-0.1946950566755028,0.1847638818939525,2.5752563,-0.8800614156416289
17,256,8,3,0.082760813615894,0.059060313,-0.0735164624856028,0.2343815521044384,2.1870766,-0.6115061337565133
18,256,8,3,0.0960584147157947,0.06712236,-0.4921933946338539,0.1498875732945576,5.7521186,-3.8851753805706135
19,256,8,3,0.0858918686575994,0.056757808,-0.2526708940816009,0.1710079245665644,3.646378,-1.8616307814126003
