,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,4,8,3,1.18086870690134,0.599864,0.006357321185729292,0.4443564902908977,1.0722833,0.42297760467761747
1,4,8,3,1.242207892868303,0.61690587,-0.005478144386612982,0.42760165468374517,1.2116652,0.36087401263463204
2,4,8,3,1.0666253280576556,0.58403355,-0.016254517387326084,0.4960510698740507,1.2103145,0.4536849528688277
3,4,8,3,1.0557254346428078,0.5745347,0.058931994615036065,0.5146403558896467,1.142504,0.4921325939483506
4,4,8,3,1.0749968883558083,0.57263225,0.006168668619522033,0.4886663271810119,1.0995798,0.477838671243187
5,4,8,3,1.210198897022179,0.6148416,0.0022039306281848026,0.4454567581970765,1.2442836,0.37233006310729544
6,4,8,3,1.2199873878264842,0.6033517,-0.020539870954952244,0.4198737975999988,1.0541996,0.39580378496067714
7,4,8,3,1.1311109193904976,0.60028666,-0.040091547570132446,0.4518543509515322,1.120238,0.4350414357917325
8,4,8,3,1.1724154434134453,0.6177589,-0.024105857356591986,0.44749934899767446,1.2134482,0.3970692408137946
9,4,8,3,1.232461871240232,0.61565906,-0.007570175523297751,0.42679778474760754,1.1742606,0.374644761065438
10,4,8,3,1.2196662099916808,0.6090235,0.031033523446788558,0.44412018775047857,1.1523087,0.3931044478224265
11,4,8,3,1.2735453366917784,0.6348105,-0.013257487723661754,0.4275911734500779,1.3225105,0.30865230896463514
12,4,8,3,1.2873427507980253,0.61997324,-0.013290268195813137,0.40796025271613195,1.1984777,0.3351460313349597
13,4,8,3,1.149352144114688,0.59196985,-0.049688391938714105,0.4395845410134369,1.0937098,0.42654705671791937
14,4,8,3,1.2003326213315126,0.6210983,-0.08267570057688456,0.42132586948997497,1.249394,0.3606864157071885
15,4,8,3,1.137365412871985,0.59747875,-0.04044122777555059,0.4507179489709704,1.1444234,0.4276329799334898
16,4,8,3,1.0277296146643602,0.5924577,-0.07281517833936091,0.4969032430401796,1.1530894,0.4720314973736448
17,4,8,3,1.2443736769833469,0.6004111,-0.005685558936149082,0.4204904986050509,1.135358,0.3747497258286373
18,4,8,3,1.0744519899487524,0.60825616,-0.03140145519171944,0.4865254065785454,1.1936246,0.4509943332818529
19,4,8,3,1.1554829914486935,0.5881491,-0.007169122258665173,0.4528656291955038,1.1354414,0.42649910228736987
