,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,8,8,8,1.276991442703217,0.68629265,-0.5460284730519214,0.39029770222646143,1.6225015,0.11778979635783382
1,8,8,8,1.2487563622420468,0.6203765,-0.1510993827244873,0.4588084327805156,1.4474418,0.29741391225322067
2,8,8,8,1.3137244008453002,0.6293514,-0.17579756859119833,0.42859830042420854,1.5132653,0.23173904236981335
3,8,8,8,1.296322624504316,0.6530004,-0.2628153721069253,0.4214265050022667,1.5548062,0.19777237072924592
4,8,8,8,1.3047874549449758,0.6466191,-0.25625058576178894,0.41215545566193834,1.496735,0.23004336044457852
5,8,8,8,1.3003312440826236,0.6629549,-0.18585645591989874,0.4400797487491022,1.5824392,0.19207005379220932
6,8,8,8,1.3237771167085,0.6611886,-0.34415191929122413,0.37554955825795944,1.4204967,0.2460148852835614
7,8,8,8,1.28118617201199,0.6713897,-0.47720601125168405,0.3906879645003304,1.5655054,0.16074708189012765
8,8,8,8,1.2826976506330139,0.6210674,-0.23713718967251896,0.42379816576610735,1.4581419,0.2631604011987648
9,8,8,8,1.3089447006364863,0.66201717,-0.33610721343688676,0.4027971222769427,1.5845191,0.16287905686262327
10,8,8,8,1.309118410520598,0.6546767,-0.36189971089961137,0.38468716746265375,1.4720368,0.22227889773580123
11,8,8,8,1.297057495145765,0.65623313,-0.26073822941816704,0.4248407175623243,1.5829372,0.18051717767689424
12,8,8,8,1.255672126443887,0.5849632,-0.135622030456237,0.4505142798649455,1.3420517,0.35265469282788886
13,8,8,8,1.280226508007157,0.61750126,-0.3500539947890058,0.39776474211066587,1.4156903,0.2643731177492462
14,8,8,8,1.2755637642845128,0.66403764,-0.5312421428239154,0.3777163064391297,1.5025907,0.18881839904344777
15,8,8,8,1.2322289849422416,0.6323095,-0.20104530884706207,0.4555113063947971,1.4372685,0.29939846286146843
16,8,8,8,1.2884300298703237,0.60808337,-0.19586882439263587,0.4300081758508248,1.454994,0.270593316908462
17,8,8,8,1.2259562263546293,0.6091829,-0.29579755307606104,0.43682555789960287,1.3934271,0.3063255551728211
18,8,8,8,1.1875331271720817,0.5732336,-0.13616599982830513,0.4762044689525307,1.217845,0.4290055186168157
19,8,8,8,1.2675339231146194,0.64958864,-0.2330762416478842,0.4366388810746032,1.4993784,0.24600028099524274
