,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,16,8,4,3.35584,1.81024,-0.743018,0.563909,0.932712,0.423056
1,16,8,4,3.47881,1.8636,-1.02336,0.523038,0.877587,0.368429
2,16,8,4,3.41291,1.7807,-0.871363,0.543915,0.927575,0.399842
3,16,8,4,3.38212,1.82847,-0.812689,0.553447,0.960997,0.412954
4,16,8,4,3.29584,1.64753,-0.76811,0.583597,0.910097,0.424242
5,16,8,4,3.29112,1.66481,-0.754869,0.591283,0.839834,0.415514
6,16,8,4,3.40135,1.81531,-1.0105,0.549096,0.876709,0.380156
7,16,8,4,3.37475,1.77022,-0.917367,0.553667,0.993106,0.402234
8,16,8,4,3.35008,1.74511,-0.871869,0.562675,0.965395,0.409849
9,16,8,4,3.27573,1.71363,-0.746653,0.591426,0.891973,0.426736
10,16,8,4,3.31374,1.73626,-0.828549,0.578858,0.888503,0.412431
11,16,8,4,3.36889,1.77764,-0.957916,0.558929,0.896691,0.392429
12,16,8,4,3.39563,1.77726,-0.94301,0.550017,0.899426,0.390993
13,16,8,4,3.32048,1.77032,-0.753311,0.57333,0.978688,0.428148
14,16,8,4,3.29774,1.71293,-0.76317,0.580703,0.963291,0.428823
15,16,8,4,3.34962,1.73972,-0.853373,0.567301,0.884237,0.404892
16,16,8,4,3.33927,1.76876,-0.896455,0.565741,0.976761,0.408711
17,16,8,4,3.30173,1.69566,-0.78979,0.580782,0.922991,0.422294
18,16,8,4,3.456864486,1.7789505,-1.064939291,0.537974899,0.8037883,0.354792644
19,16,8,4,3.341401461,1.737982,-0.802102778,0.569200287,0.9024761,0.41422921
