,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,64,8,16,0.599693317,0.3179043,0.854974343,0.936568044,0.8764567,0.852446137
1,64,8,16,0.655511327,0.33226132,0.813422279,0.921783192,0.8916338,0.841966003
2,64,8,16,0.598951196,0.29639605,0.861678134,0.934152961,0.9404753,0.906831647
3,64,8,16,0.618049792,0.3195259,0.85346911,0.929631292,0.95003045,0.909916125
4,64,8,16,0.624734918,0.31628507,0.842223982,0.929003798,0.90434074,0.870408465
5,64,8,16,0.656873248,0.33616477,0.836641446,0.920368855,0.96789837,0.911978072
6,64,8,16,0.580283774,0.2913924,0.867320232,0.937436455,0.9604621,0.916443629
7,64,8,16,0.596463778,0.29705462,0.850617234,0.934668689,0.92246145,0.877437271
8,64,8,16,0.585155194,0.29910657,0.869292574,0.936516786,0.98517317,0.930726052
0,64,8,16,0.606945,0.313791,0.852283,0.932549,0.919596,0.884939
1,64,8,16,0.604004,0.310948,0.850533,0.933337,0.913807,0.876864
2,64,8,16,0.630322,0.342563,0.843727,0.925651,0.983303,0.914878
3,64,8,16,0.612104,0.312142,0.848672,0.931701,0.910409,0.876501
4,64,8,16,0.640749,0.316917,0.829769,0.922921,0.954965,0.890752
5,64,8,16,0.639404,0.321101,0.835495,0.924961,0.915413,0.876842
6,64,8,16,0.631312,0.33546,0.84148,0.92537,0.971438,0.909124
7,64,8,16,0.522418,0.287183,0.884801,0.951952,0.901429,0.869201
8,64,8,16,0.615588,0.310923,0.844798,0.931075,0.904509,0.869081
9,64,8,16,0.624463,0.321607,0.847176,0.92722,0.973543,0.914523
10,64,8,16,0.716003,0.3451,0.78003,0.903371,0.93191,0.857889
