,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,128,8,2,0.05035826,0.015152884,-4.22027717,0.284684436,2.2370715,-0.538753412
1,128,8,2,0.048388332,0.01601297,-2.25088801,0.369691025,1.312195,0.149950176
2,128,8,2,0.0496456,-999,-3.39803,0.301302,1.10412,0.111472
3,128,8,2,0.045934,-999,-1.98106,0.45546,1.51646,0.108126
4,128,8,2,0.044630568,0.014828913,-1.475928941,0.505175165,1.7688512,-0.017997063
5,128,8,2,0.049652104,0.014288669,-3.994992955,0.294287208,1.423803,0.000256477
6,128,8,2,0.040855581,0.011694496,-0.805391514,0.609107239,0.4818978,0.233494606
7,128,8,2,0.046327026,0.014516803,-1.8640732,0.440929284,0.9972618,0.271629112
8,128,8,2,0.044585782,0.014317636,-1.226814429,0.518205746,2.1331747,-0.300388746
9,128,8,2,0.046780628,0.015804702,-1.917495529,0.463318863,2.6624532,-0.808171244
10,128,8,2,0.04017414,0.012473175,-0.353551913,0.635588771,2.0133808,-0.1255998
11,128,8,2,0.049422287,0.014508474,-3.793704019,0.311985263,1.7232612,-0.144764297
12,128,8,2,0.041596902,0.013011693,-0.927401507,0.599802973,2.0477133,-0.196367221
13,128,8,2,0.049137717,0.01435917,-3.486316269,0.319746384,1.2133442,0.100691166
14,128,8,2,0.04557573,0.014377829,-2.281564347,0.465471997,1.523833,0.094337732
15,128,8,2,0.04340127,0.01485045,-0.273906671,0.568384795,1.587339,0.229090544
16,128,8,2,0.048214922,0.014530011,-2.20049214,0.382612994,1.7417866,-0.075703403
17,128,8,2,0.044111332,0.01028531,-1.597569124,0.516529524,1.5651442,0.121834218
18,128,8,2,0.04227054,0.014407062,-0.245881629,0.591398304,1.6529438,0.186265649
19,128,8,2,0.042476191,0.012221845,-0.753172044,0.566388098,0.6510337,0.328747632
