,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,16,8,8,0.11323695714503357,0.05953312,0.003916521003868634,0.29813983622861057,4.243795,-2.6512815517922745
1,16,8,8,0.11170060603985695,0.057762764,0.04628961691796074,0.3214621050930703,3.7145612,-2.1951484780219808
2,16,8,8,0.0993774743941683,0.054835305,-0.02648274188456079,0.2759753805322471,3.6900072,-2.0255316594825072
3,16,8,8,0.09843919181126787,0.05529139,0.0811977636649609,0.3601190009414839,3.2036636,-1.6289736962510677
4,16,8,8,0.10830685036992709,0.058346845,0.015044393163701986,0.28279702829413556,3.495798,-1.9625591195454097
5,16,8,8,0.09516502935721506,0.05451693,0.07962664282048015,0.34756435306880756,2.788706,-1.2533199748514843
6,16,8,8,0.1060911902595012,0.05317989,0.092528192489432,0.3738691534870082,3.4979744,-1.9681015017597874
7,16,8,8,0.10171444237724822,0.057501577,0.03726125222641863,0.3110649721923093,3.2758253,-1.7121148011257286
8,16,8,8,0.0898001399139491,0.055039633,-0.059164620637689014,0.2796153094361723,3.5982702,-1.8553413370581264
9,16,8,8,0.1248733094554887,0.060811903,0.031330405748296486,0.32090717671199537,4.5103545,-3.0122056570884563
10,16,8,8,0.1063019811174025,0.056938406,-0.03721720562851982,0.27887439504043815,4.295849,-2.6229569578369345
11,16,8,8,0.11315024133830139,0.060886864,0.015285305207896505,0.2772761207701155,3.598758,-2.1034430738930525
12,16,8,8,0.11232195597030854,0.061711106,-0.0723283907298069,0.21824710098989394,4.2233763,-2.604558087542835
13,16,8,8,0.09727003018618265,0.055233642,0.024190333180727608,0.3161905234141488,3.4278305,-1.788462521033062
14,16,8,8,0.09500504880275912,0.057721425,0.028473170194529107,0.3285986457198883,3.468664,-1.80192479294737
15,16,8,8,0.0966937941075781,0.05322249,0.06382202808850057,0.3223399309110036,2.6045704,-1.127451706175338
16,16,8,8,0.10516818363584451,0.05735891,0.018255108266813758,0.3166584863350345,3.9369886,-2.3077366533089374
17,16,8,8,0.10211852439832338,0.056072373,0.053845890185311496,0.3266550164547889,3.2546015,-1.7047352668337425
18,16,8,8,0.10564455638510711,0.056596033,0.04444993027654631,0.3216688665124551,3.5197496,-1.9624610951885955
19,16,8,8,0.11873729631585388,0.06059204,-0.049624183823658186,0.22398409336438355,4.259004,-2.7024615568928247
