,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,16,8,8,0.9623302817884829,0.54667187,0.3537178429927842,0.6651863674448981,0.66874534,0.5057856988611887
1,16,8,8,0.9652247120810841,0.5450169,0.36765535225404666,0.6613642695784391,0.7261461,0.5339875385492603
2,16,8,8,0.9346791745104899,0.53450376,0.3499806097072399,0.6659922182338994,0.704853,0.5400546684612553
3,16,8,8,1.0032376686591216,0.5145567,0.34047569798429544,0.63462574301451,0.78279847,0.5358241500976955
4,16,8,8,0.9178560228325041,0.537692,0.39193770886151946,0.6861712938708844,0.70091283,0.5472533307971489
5,16,8,8,0.8744739926889266,0.5048385,0.3654029567092504,0.6810017578177157,0.7702645,0.6031489242342043
6,16,8,8,0.9071811299194015,0.5316126,0.4020564672039366,0.6918972082622123,0.70617914,0.5557756711927208
7,16,8,8,0.9124498732398315,0.53865254,0.41093344501284057,0.6952015851654004,0.69706833,0.5474621753859574
8,16,8,8,0.8750419606638091,0.49605414,0.39287875113327675,0.6906533025156696,0.75895524,0.6000241926525905
9,16,8,8,0.9422944496907045,0.53589946,0.32965634596470683,0.6578303289820936,0.69802266,0.5316203635589348
10,16,8,8,1.0056792755369108,0.5173382,0.3764170503705897,0.6530156513073057,0.75349337,0.5193990723191457
11,16,8,8,0.9291391117702996,0.52940094,0.37245226557754196,0.6711263268575315,0.7358736,0.5596275917954189
12,16,8,8,1.0187962831620352,0.5555372,0.3512365985885447,0.6460424207545999,0.69862187,0.48786839506665614
13,16,8,8,0.9687188974125219,0.52447724,0.347130233786613,0.6487239710147261,0.7556412,0.5460617925252482
14,16,8,8,0.993735749964239,0.52888966,0.32946858690851755,0.636879389838424,0.7438837,0.5257959703750497
15,16,8,8,0.9139120189988813,0.5154567,0.37673799423478216,0.6756950210070989,0.74471134,0.57237995744591
16,16,8,8,0.9857213032662224,0.5341997,0.3443096972315164,0.6494984651444315,0.7082126,0.5135666074474543
17,16,8,8,0.9832228624123106,0.5476234,0.3563491271282917,0.6586001389711833,0.68313795,0.5016880155442804
18,16,8,8,1.021328974440198,0.54607415,0.31458163077477364,0.6303593516509687,0.6962162,0.4870730206361642
19,16,8,8,1.0145355837406416,0.5412169,0.32006954688703015,0.6319832110756455,0.7125227,0.4988976670959092
