,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,4,8,1,0.6687653905220572,0.40054467,0.5104463066352622,0.8039434655254779,1.0492233,0.7505152656859446
1,4,8,1,0.9324616147647278,0.55512303,-1.3268679596907846,0.5550805254370347,1.0788798,0.35948029348325816
2,4,8,1,1.0156225351156989,0.6255031,-2.4209505255933923,0.432154294293961,1.1490949,0.22264569395975864
3,4,8,1,0.9631851086434908,0.54732865,-1.4277107324943938,0.512834328940167,1.0763595,0.33388967553292914
4,4,8,1,0.7721185709170137,0.43888018,-0.004404808188786635,0.726161815969886,0.9266347,0.578569468939425
5,4,8,1,0.9404693626836583,0.5504931,-1.4377526804030025,0.5437128378160029,1.0675706,0.347187212191013
6,4,8,1,0.8507367951800114,0.5241233,-0.08392910557550559,0.654937808637797,0.9472831,0.5586390183348343
7,4,8,1,0.9244197056233577,0.5188448,-1.227512182608816,0.5651741096709618,1.0623804,0.3734687685737761
8,4,8,1,0.9899080178849881,0.61515814,-2.1369932084872714,0.47499075221729975,1.155131,0.2580685533309611
9,4,8,1,0.9143192224184375,0.5090339,-1.1327865122891727,0.5779526058239395,1.049259,0.38777112123975066
10,4,8,1,0.9462302615829475,0.57738745,0.19694171210035027,0.6584593390776616,1.4833617,0.4054267495074213
11,4,8,1,0.694127068846079,0.38647822,0.41254354733486365,0.7862104931703283,0.91557086,0.7011110840182592
12,4,8,1,0.7504649707795135,0.38914925,-0.012569066715710786,0.7474717315213356,0.9282988,0.5753228073346263
13,4,8,1,0.7718855189174251,0.47217163,-0.10375570859330474,0.7330613938944789,1.154891,0.5380545915250141
14,4,8,1,0.8606450492833954,0.4892811,-0.5473145343574497,0.6399409931519895,1.0126191,0.4749211374743858
15,4,8,1,0.9648638889203265,0.6094421,-1.829180855384887,0.5103059553532641,1.1058674,0.30088222117625396
16,4,8,1,0.9760398381615403,0.62009275,-2.090272793536732,0.49385355593679175,1.1181291,0.2759810210957562
17,4,8,1,0.8451889624729323,0.48175913,-0.4652223570985068,0.6566467005930077,1.0149411,0.49037252269377696
18,4,8,1,0.9147163725930207,0.5161418,-1.0187876786446255,0.5772071940486682,1.0514836,0.39835189373782376
19,4,8,1,0.9208772399986946,0.51810133,-1.1540787458677673,0.5694813997534267,1.0543631,0.3823423425889618
