,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,32,8,16,0.09564826327071788,0.05481895,0.09168760736058024,0.3373994526307114,2.0386295,-0.7415810919345807
1,32,8,16,0.0940078576717999,0.055055097,0.07594793399021249,0.32405282990629725,2.0482109,-0.7128463652012025
2,32,8,16,0.0983218493851102,0.056546986,0.09229304907635127,0.3356440333091291,2.0918941,-0.8188774093231501
3,32,8,16,0.08436169806459726,0.050402362,0.10011486127444502,0.3720041460025243,2.3220983,-0.7597408442591305
4,32,8,16,0.0914319220381244,0.053195994,0.07769196485016805,0.331244529363795,2.0900855,-0.6976023741380217
5,32,8,16,0.08720991059405812,0.05235668,0.1292040736280342,0.38543774955071836,1.9814609,-0.5817682763485852
6,32,8,16,0.0898011303446487,0.050182726,0.07894608054733454,0.3546007416935045,2.7131617,-1.125556705069001
7,32,8,16,0.0901035822406551,0.055712443,0.10399015621290109,0.3505019021321747,1.6239126,-0.434099478490654
8,32,8,16,0.08568934352409441,0.04917108,0.10587688239326554,0.3708502959674394,2.190136,-0.6856566450083752
9,32,8,16,0.10130988855455639,0.058449622,0.06263117940058704,0.29205459522510924,1.6598734,-0.6417145507630715
10,32,8,16,0.08217566981133297,0.049075767,0.08921939234070386,0.3501845836996596,1.5487702,-0.24862064603971246
11,32,8,16,0.09015823347200619,0.054747947,0.0798122114225146,0.3494223931456002,2.5664632,-1.0158527219472084
12,32,8,16,0.09013250326629467,0.055249695,0.10678533814357993,0.3638657068271277,2.1750796,-0.7435379454568021
13,32,8,16,0.09218488523848406,0.05191281,0.016705861325833515,0.31574236770043357,3.265605,-1.59591811827476
14,32,8,16,0.09104180757539321,0.055170085,0.0729565542517564,0.33791402833214973,2.4689274,-0.9520376944287405
15,32,8,16,0.08797539755332208,0.05258775,0.09768920593850161,0.34961213833814764,1.7484189,-0.45060241583611815
16,32,8,16,0.09642075533843465,0.05352262,0.09370059872840109,0.35341638370007367,2.5993094,-1.131220849205408
17,32,8,16,0.0929246072394738,0.053631924,0.09570014170086716,0.3673787250713825,2.7816231,-1.2245392872981715
18,32,8,16,0.08902622496394995,0.051001485,0.08980950337557891,0.34475648870079295,1.9815181,-0.595936675724599
19,32,8,16,0.09351344364174818,0.05842141,0.08032314882372649,0.31963539235577876,1.4271406,-0.4173194573781236
