,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,32,8,3,1.8455811798339898,0.8925215,0.7877717056577912,0.9006782719911737,1.1050726,0.8491018673900885
1,32,8,3,1.9886006096932678,0.92473596,0.7801330938001647,0.8900719781237584,1.1126386,0.8420829078669756
2,32,8,3,1.9520710046705245,0.8896083,0.7362089036416011,0.8859150174322653,1.0899066,0.8279222637892456
3,32,8,3,1.915133056201402,0.86913323,0.7791774556706672,0.8942361375508717,1.1104431,0.844779222868934
4,32,8,3,2.024832461926381,0.938524,0.7416781535596455,0.880241544077235,1.129971,0.8167301159957369
5,32,8,3,1.8460419843327809,0.863012,0.7759112913410824,0.899545865950536,1.1093447,0.8364272039208401
6,32,8,3,1.8158250760851655,0.86084646,0.7904986204888689,0.9036130190327875,1.1116713,0.8434178519534632
7,32,8,3,1.8536667596361622,0.860196,0.7798586749040606,0.8990244509694678,1.1027365,0.8452915549522622
8,32,8,3,1.9497656656949949,0.8778889,0.770822033844886,0.890492376116388,1.1196039,0.8355591597683444
9,32,8,3,1.869433404997901,0.85872895,0.7915543102319631,0.8992821181227525,1.0934639,0.8608360630981395
10,32,8,3,1.8781955826328909,0.85231143,0.8069308074113417,0.9034260067556376,1.129702,0.8369490404199825
11,32,8,3,1.8905349583898319,0.889235,0.790014166310948,0.8985971682696823,1.1336966,0.8315592213306594
12,32,8,3,1.846664065532482,0.87892526,0.7737522255306029,0.8987126867624091,1.0806347,0.8514892391359743
13,32,8,3,1.8480876394810162,0.87972486,0.7811443306330815,0.9001112231860223,1.1211011,0.833158058242307
14,32,8,3,2.086395670546094,0.91833293,0.797272718414535,0.8954980819921249,1.1618667,0.7797511598401933
15,32,8,3,1.835549236392694,0.83971435,0.7996244560390953,0.9035670479519609,1.1159219,0.8478042428131278
16,32,8,3,1.8533234411199748,0.86595076,0.7750840605484955,0.8989479970787516,1.1154217,0.8327330388266385
17,32,8,3,1.9353431879336482,0.88043904,0.7479595102400813,0.8887626605970904,1.1087364,0.8253979792390205
18,32,8,3,1.7971205170456028,0.84040296,0.7858534258569458,0.9046244968794865,1.0977523,0.8453800217464256
19,32,8,3,1.8455081251363967,0.8781842,0.7785274856464515,0.8998398293559988,1.1110214,0.8375864745479933
