,lag,batch,cell,RMSE,MAE,R2,CC,Bias,KGE
0,256,8,16,0.8281475639868019,0.47795856,0.25108422756234094,0.6785386191352017,0.7503723,0.5850387485078488
1,256,8,16,0.8362132892048997,0.457796,0.44957420564685646,0.7065207844129923,0.9292653,0.6870328960794378
2,256,8,16,0.7919363432550551,0.46133813,0.2762477755018222,0.6905486020708156,0.84266764,0.6370502094274462
3,256,8,16,0.8737223698036117,0.5255211,0.30196874511858596,0.6499970830567594,0.9558876,0.6472004488859553
4,256,8,16,0.8351159738190758,0.46200043,0.29108535279706627,0.6637793251117893,1.030421,0.6591008183170075
5,256,8,16,0.8913041252725552,0.44052178,0.40204280919568647,0.6741907295229989,1.0027028,0.657040187874211
6,256,8,16,0.8349083599468415,0.46205053,0.36197207148494637,0.6799711604556621,0.9714781,0.6786787561097254
7,256,8,16,0.8568206973575914,0.48480815,0.40020410778946747,0.6899245945470649,1.1593679,0.645791596597685
8,256,8,16,0.8315806713505715,0.4690315,0.4241081407502697,0.7038265399351338,1.144138,0.6664598798487616
9,256,8,16,0.7667144497894044,0.46958643,0.35005811399895137,0.7156507752760831,0.8353017,0.6601861055595726
10,256,8,16,0.7919981329491311,0.4585698,0.34674864699227237,0.6950150576426825,1.0441247,0.6862732748307163
11,256,8,16,0.7775497546942481,0.45901993,0.34730078986983937,0.709627015347309,0.83612204,0.6581081629412082
12,256,8,16,0.8507407186642542,0.480534,0.37553431978347185,0.683837666993668,1.1497917,0.648499231637766
13,256,8,16,0.8066068554476002,0.48310688,0.37363320850070325,0.6952411806077906,0.925962,0.6856663212381775
14,256,8,16,0.7869413589359897,0.47325024,0.31234959745241486,0.6910977582655602,1.0242575,0.6777461879670517
15,256,8,16,0.8241461409997947,0.48272818,0.40354485774239546,0.7052154446642004,1.1958898,0.6451866473361347
16,256,8,16,0.8193203693861395,0.47672817,0.3288348045132735,0.6784787601171651,0.9933825,0.6760001153179643
17,256,8,16,0.7761901653651642,0.45256358,0.36247566111869534,0.7106998980045233,0.8595415,0.6716395102930377
18,256,8,16,0.8781997553816133,0.51887333,0.3106605952468545,0.65773387479097,0.8328926,0.618785690308074
19,256,8,16,0.7565773011327157,0.42947158,0.4210001287276025,0.7246824423186549,1.0173249,0.7204888574831431
